Unnamed: 0,MSN,StateCode,Year,Amount,State,CO2 Emissions (Mmt),TotalNumberofInvestments,TotalAmountofAssistance
3759,WDTCB,MO,2017,19183.0,Missouri,124.505227516295,316.0,4957942.0
3760,WSTCB,MO,2017,4235.0,Missouri,124.505227516295,316.0,4957942.0
3761,WWPRB,MO,2017,23417.0,Missouri,124.505227516295,316.0,4957942.0
3762,WYTCB,MO,2017,18724.0,Missouri,124.505227516295,316.0,4957942.0
3763,BDFDB,MS,2017,6733.0,Mississippi,60.46289527420971,379.0,2686540.0
3764,BDPRP,MS,2017,1239.0,Mississippi,60.46289527420971,379.0,2686540.0
3765,BFFDB,MS,2017,13572.0,Mississippi,60.46289527420971,379.0,2686540.0
3766,BFPRP,MS,2017,2439.0,Mississippi,60.46289527420971,379.0,2686540.0
3767,CLPRB,MS,2017,32019.0,Mississippi,60.46289527420971,379.0,2686540.0
3768,CLPRK,MS,2017,12.298,Mississippi,60.46289527420971,379.0,2686540.0
3769,CLPRP,MS,2017,2604.0,Mississippi,60.46289527420971,379.0,2686540.0
3770,COPRK,MS,2017,5.723,Mississippi,60.46289527420971,379.0,2686540.0
3771,EMFDB,MS,2017,6839.0,Mississippi,60.46289527420971,379.0,2686540.0
3772,ENPRP,MS,2017,1199.0,Mississippi,60.46289527420971,379.0,2686540.0
3773,GETCB,MS,2017,958.0,Mississippi,60.46289527420971,379.0,2686540.0
3774,HYTCB,MS,2017,0.0,Mississippi,60.46289527420971,379.0,2686540.0
3775,NCPRB,MS,2017,1861.0,Mississippi,60.46289527420971,379.0,2686540.0
3776,NGMPB,MS,2017,39719.0,Mississippi,60.46289527420971,379.0,2686540.0
3777,NGMPK,MS,2017,1.033,Mississippi,60.46289527420971,379.0,2686540.0
3778,NGMPP,MS,2017,38438.0,Mississippi,60.46289527420971,379.0,2686540.0
3779,NUETB,MS,2017,77027.0,Mississippi,60.46289527420971,379.0,2686540.0
3780,PAPRB,MS,2017,101772.0,Mississippi,60.46289527420971,379.0,2686540.0
3781,PAPRP,MS,2017,17783.0,Mississippi,60.46289527420971,379.0,2686540.0
3782,REPRB,MS,2017,71032.0,Mississippi,60.46289527420971,379.0,2686540.0
3783,SOTCB,MS,2017,903.0,Mississippi,60.46289527420971,379.0,2686540.0
3784,TEPRB,MS,2017,321569.0,Mississippi,60.46289527420971,379.0,2686540.0
3785,TETCB,MS,2017,1068298.0,Mississippi,60.46289527420971,379.0,2686540.0
3786,WDEXB,MS,2017,7511.0,Mississippi,60.46289527420971,379.0,2686540.0
3787,WDPRB,MS,2017,53355.0,Mississippi,60.46289527420971,379.0,2686540.0
3788,WDTCB,MS,2017,45845.0,Mississippi,60.46289527420971,379.0,2686540.0
3789,WSTCB,MS,2017,2243.0,Mississippi,60.46289527420971,379.0,2686540.0
3790,WWPRB,MS,2017,55599.0,Mississippi,60.46289527420971,379.0,2686540.0
3791,WYTCB,MS,2017,0.0,Mississippi,60.46289527420971,379.0,2686540.0
3792,BDFDB,MT,2017,2.0,Montana,31.25081171203034,93.0,1091494.0
3793,BDPRP,MT,2017,0.0,Montana,31.25081171203034,93.0,1091494.0
3794,BFFDB,MT,2017,2.0,Montana,31.25081171203034,93.0,1091494.0
3795,BFPRP,MT,2017,0.0,Montana,31.25081171203034,93.0,1091494.0
3796,CLPRB,MT,2017,624772.0,Montana,31.25081171203034,93.0,1091494.0
3797,CLPRK,MT,2017,17.733,Montana,31.25081171203034,93.0,1091494.0
3798,CLPRP,MT,2017,35232.0,Montana,31.25081171203034,93.0,1091494.0
3799,COPRK,MT,2017,5.723,Montana,31.25081171203034,93.0,1091494.0
3800,EMFDB,MT,2017,0.0,Montana,31.25081171203034,93.0,1091494.0
3801,ENPRP,MT,2017,0.0,Montana,31.25081171203034,93.0,1091494.0
3802,GETCB,MT,2017,337.0,Montana,31.25081171203034,93.0,1091494.0
3803,HYTCB,MT,2017,100850.0,Montana,31.25081171203034,93.0,1091494.0
3804,NCPRB,MT,2017,121314.0,Montana,31.25081171203034,93.0,1091494.0
3805,NGMPB,MT,2017,50821.0,Montana,31.25081171203034,93.0,1091494.0
3806,NGMPK,MT,2017,1.097,Montana,31.25081171203034,93.0,1091494.0
3807,NGMPP,MT,2017,46311.0,Montana,31.25081171203034,93.0,1091494.0
3808,NUETB,MT,2017,0.0,Montana,31.25081171203034,93.0,1091494.0
3809,PAPRB,MT,2017,118586.0,Montana,31.25081171203034,93.0,1091494.0
3810,PAPRP,MT,2017,20721.0,Montana,31.25081171203034,93.0,1091494.0
3811,REPRB,MT,2017,136249.0,Montana,31.25081171203034,93.0,1091494.0
3812,SOTCB,MT,2017,275.0,Montana,31.25081171203034,93.0,1091494.0
3813,TEPRB,MT,2017,930429.0,Montana,31.25081171203034,93.0,1091494.0
3814,TETCB,MT,2017,422863.0,Montana,31.25081171203034,93.0,1091494.0
3815,WDEXB,MT,2017,0.0,Montana,31.25081171203034,93.0,1091494.0
3816,WDPRB,MT,2017,14543.0,Montana,31.25081171203034,93.0,1091494.0
3817,WDTCB,MT,2017,14543.0,Montana,31.25081171203034,93.0,1091494.0
3818,WSTCB,MT,2017,389.0,Montana,31.25081171203034,93.0,1091494.0
3819,WWPRB,MT,2017,14933.0,Montana,31.25081171203034,93.0,1091494.0
3820,WYTCB,MT,2017,19852.0,Montana,31.25081171203034,93.0,1091494.0
3821,BDFDB,NC,2017,222.0,North Carolina,121.1493748534876,149.0,235434075.0
3822,BDPRP,NC,2017,41.0,North Carolina,121.1493748534876,149.0,235434075.0
3823,BFFDB,NC,2017,222.0,North Carolina,121.1493748534876,149.0,235434075.0
3824,BFPRP,NC,2017,41.0,North Carolina,121.1493748534876,149.0,235434075.0
3825,CLPRB,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3826,CLPRK,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3827,CLPRP,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3828,COPRK,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3829,EMFDB,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3830,ENPRP,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3831,GETCB,NC,2017,967.0,North Carolina,121.1493748534876,149.0,235434075.0
3832,HYTCB,NC,2017,35175.0,North Carolina,121.1493748534876,149.0,235434075.0
3833,NCPRB,NC,2017,89578.0,North Carolina,121.1493748534876,149.0,235434075.0
3834,NGMPB,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3835,NGMPK,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3836,NGMPP,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3837,NUETB,NC,2017,443192.0,North Carolina,121.1493748534876,149.0,235434075.0
3838,PAPRB,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3839,PAPRP,NC,2017,0.0,North Carolina,121.1493748534876,149.0,235434075.0
3840,REPRB,NC,2017,215578.0,North Carolina,121.1493748534876,149.0,235434075.0
3841,SOTCB,NC,2017,49099.0,North Carolina,121.1493748534876,149.0,235434075.0
3842,TEPRB,NC,2017,658771.0,North Carolina,121.1493748534876,149.0,235434075.0
3843,TETCB,NC,2017,2575147.0,North Carolina,121.1493748534876,149.0,235434075.0
3844,WDEXB,NC,2017,17708.0,North Carolina,121.1493748534876,149.0,235434075.0
3845,WDPRB,NC,2017,115730.0,North Carolina,121.1493748534876,149.0,235434075.0
3846,WDTCB,NC,2017,98021.0,North Carolina,121.1493748534876,149.0,235434075.0
3847,WSTCB,NC,2017,10048.0,North Carolina,121.1493748534876,149.0,235434075.0
3848,WWPRB,NC,2017,125778.0,North Carolina,121.1493748534876,149.0,235434075.0
3849,WYTCB,NC,2017,4337.0,North Carolina,121.1493748534876,149.0,235434075.0
3850,BDFDB,ND,2017,10389.0,North Dakota,56.92163503453,19.0,477713.0
3851,BDPRP,ND,2017,1912.0,North Dakota,56.92163503453,19.0,477713.0
3852,BFFDB,ND,2017,79984.0,North Dakota,56.92163503453,19.0,477713.0
3853,BFPRP,ND,2017,14117.0,North Dakota,56.92163503453,19.0,477713.0
3854,CLPRB,ND,2017,394022.0,North Dakota,56.92163503453,19.0,477713.0
3855,CLPRK,ND,2017,13.687,North Dakota,56.92163503453,19.0,477713.0
3856,CLPRP,ND,2017,28788.0,North Dakota,56.92163503453,19.0,477713.0
3857,COPRK,ND,2017,5.723,North Dakota,56.92163503453,19.0,477713.0
3858,EMFDB,ND,2017,69595.0,North Dakota,56.92163503453,19.0,477713.0
3859,ENPRP,ND,2017,12205.0,North Dakota,56.92163503453,19.0,477713.0
3860,GETCB,ND,2017,978.0,North Dakota,56.92163503453,19.0,477713.0
3861,HYTCB,ND,2017,23789.0,North Dakota,56.92163503453,19.0,477713.0
3862,NCPRB,ND,2017,129426.0,North Dakota,56.92163503453,19.0,477713.0
3863,NGMPB,ND,2017,857330.0,North Dakota,56.92163503453,19.0,477713.0
3864,NGMPK,ND,2017,1.443,North Dakota,56.92163503453,19.0,477713.0
3865,NGMPP,ND,2017,593998.0,North Dakota,56.92163503453,19.0,477713.0
3866,NUETB,ND,2017,0.0,North Dakota,56.92163503453,19.0,477713.0
3867,PAPRB,ND,2017,2235455.0,North Dakota,56.92163503453,19.0,477713.0
3868,PAPRP,ND,2017,390609.0,North Dakota,56.92163503453,19.0,477713.0
3869,REPRB,ND,2017,212086.0,North Dakota,56.92163503453,19.0,477713.0
3870,SOTCB,ND,2017,7.0,North Dakota,56.92163503453,19.0,477713.0
3871,TEPRB,ND,2017,3698893.0,North Dakota,56.92163503453,19.0,477713.0
3872,TETCB,ND,2017,633995.0,North Dakota,56.92163503453,19.0,477713.0
3873,WDEXB,ND,2017,0.0,North Dakota,56.92163503453,19.0,477713.0
3874,WDPRB,ND,2017,839.0,North Dakota,56.92163503453,19.0,477713.0
3875,WDTCB,ND,2017,839.0,North Dakota,56.92163503453,19.0,477713.0
3876,WSTCB,ND,2017,1837.0,North Dakota,56.92163503453,19.0,477713.0
3877,WWPRB,ND,2017,2676.0,North Dakota,56.92163503453,19.0,477713.0
3878,WYTCB,ND,2017,104653.0,North Dakota,56.92163503453,19.0,477713.0
3879,BDFDB,NE,2017,6295.0,Nebraska,47.87762064119167,263.0,3743400.0
3880,BDPRP,NE,2017,1159.0,Nebraska,47.87762064119167,263.0,3743400.0
3881,BFFDB,NE,2017,290063.0,Nebraska,47.87762064119167,263.0,3743400.0
3882,BFPRP,NE,2017,50924.0,Nebraska,47.87762064119167,263.0,3743400.0
3883,CLPRB,NE,2017,0.0,Nebraska,47.87762064119167,263.0,3743400.0
3884,CLPRK,NE,2017,0.0,Nebraska,47.87762064119167,263.0,3743400.0
3885,CLPRP,NE,2017,0.0,Nebraska,47.87762064119167,263.0,3743400.0
3886,COPRK,NE,2017,5.723,Nebraska,47.87762064119167,263.0,3743400.0
3887,EMFDB,NE,2017,283769.0,Nebraska,47.87762064119167,263.0,3743400.0
3888,ENPRP,NE,2017,49765.0,Nebraska,47.87762064119167,263.0,3743400.0
3889,GETCB,NE,2017,1212.0,Nebraska,47.87762064119167,263.0,3743400.0
3890,HYTCB,NE,2017,13719.0,Nebraska,47.87762064119167,263.0,3743400.0
3891,NCPRB,NE,2017,61990.0,Nebraska,47.87762064119167,263.0,3743400.0
3892,NGMPB,NE,2017,483.0,Nebraska,47.87762064119167,263.0,3743400.0
3893,NGMPK,NE,2017,1.061,Nebraska,47.87762064119167,263.0,3743400.0
3894,NGMPP,NE,2017,455.0,Nebraska,47.87762064119167,263.0,3743400.0
3895,NUETB,NE,2017,72300.0,Nebraska,47.87762064119167,263.0,3743400.0
3896,PAPRB,NE,2017,11978.0,Nebraska,47.87762064119167,263.0,3743400.0
3897,PAPRP,NE,2017,2093.0,Nebraska,47.87762064119167,263.0,3743400.0
3898,REPRB,NE,2017,355970.0,Nebraska,47.87762064119167,263.0,3743400.0
3899,SOTCB,NE,2017,220.0,Nebraska,47.87762064119167,263.0,3743400.0
3900,TEPRB,NE,2017,440731.0,Nebraska,47.87762064119167,263.0,3743400.0
3901,TETCB,NE,2017,873303.0,Nebraska,47.87762064119167,263.0,3743400.0
3902,WDEXB,NE,2017,0.0,Nebraska,47.87762064119167,263.0,3743400.0
3903,WDPRB,NE,2017,2330.0,Nebraska,47.87762064119167,263.0,3743400.0
3904,WDTCB,NE,2017,2330.0,Nebraska,47.87762064119167,263.0,3743400.0
3905,WSTCB,NE,2017,1587.0,Nebraska,47.87762064119167,263.0,3743400.0
3906,WWPRB,NE,2017,3917.0,Nebraska,47.87762064119167,263.0,3743400.0
3907,WYTCB,NE,2017,46840.0,Nebraska,47.87762064119167,263.0,3743400.0
3908,BDFDB,NH,2017,245.0,New Hampshire,13.51181073505094,39.0,1307930.0
3909,BDPRP,NH,2017,45.0,New Hampshire,13.51181073505094,39.0,1307930.0
3910,BFFDB,NH,2017,245.0,New Hampshire,13.51181073505094,39.0,1307930.0
3911,BFPRP,NH,2017,45.0,New Hampshire,13.51181073505094,39.0,1307930.0
3912,CLPRB,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3913,CLPRK,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3914,CLPRP,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3915,COPRK,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3916,EMFDB,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3917,ENPRP,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3918,GETCB,NH,2017,29.0,New Hampshire,13.51181073505094,39.0,1307930.0
3919,HYTCB,NH,2017,13022.0,New Hampshire,13.51181073505094,39.0,1307930.0
3920,NCPRB,NH,2017,17718.0,New Hampshire,13.51181073505094,39.0,1307930.0
3921,NGMPB,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3922,NGMPK,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3923,NGMPP,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3924,NUETB,NH,2017,104493.0,New Hampshire,13.51181073505094,39.0,1307930.0
3925,PAPRB,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3926,PAPRP,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3927,REPRB,NH,2017,59871.0,New Hampshire,13.51181073505094,39.0,1307930.0
3928,SOTCB,NH,2017,875.0,New Hampshire,13.51181073505094,39.0,1307930.0
3929,TEPRB,NH,2017,164364.0,New Hampshire,13.51181073505094,39.0,1307930.0
3930,TETCB,NH,2017,317785.0,New Hampshire,13.51181073505094,39.0,1307930.0
3931,WDEXB,NH,2017,0.0,New Hampshire,13.51181073505094,39.0,1307930.0
3932,WDPRB,NH,2017,37268.0,New Hampshire,13.51181073505094,39.0,1307930.0
3933,WDTCB,NH,2017,37268.0,New Hampshire,13.51181073505094,39.0,1307930.0
3934,WSTCB,NH,2017,4640.0,New Hampshire,13.51181073505094,39.0,1307930.0
3935,WWPRB,NH,2017,41908.0,New Hampshire,13.51181073505094,39.0,1307930.0
3936,WYTCB,NH,2017,3792.0,New Hampshire,13.51181073505094,39.0,1307930.0
3937,BDFDB,NJ,2017,191.0,New Jersey,99.35210037979549,48.0,881961.0
3938,BDPRP,NJ,2017,35.0,New Jersey,99.35210037979549,48.0,881961.0
3939,BFFDB,NJ,2017,191.0,New Jersey,99.35210037979549,48.0,881961.0
3940,BFPRP,NJ,2017,35.0,New Jersey,99.35210037979549,48.0,881961.0
3941,CLPRB,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3942,CLPRK,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3943,CLPRP,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3944,COPRK,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3945,EMFDB,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3946,ENPRP,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3947,GETCB,NJ,2017,466.0,New Jersey,99.35210037979549,48.0,881961.0
3948,HYTCB,NJ,2017,126.0,New Jersey,99.35210037979549,48.0,881961.0
3949,NCPRB,NJ,2017,26428.0,New Jersey,99.35210037979549,48.0,881961.0
3950,NGMPB,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3951,NGMPK,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3952,NGMPP,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3953,NUETB,NJ,2017,355948.0,New Jersey,99.35210037979549,48.0,881961.0
3954,PAPRB,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3955,PAPRP,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3956,REPRB,NJ,2017,45602.0,New Jersey,99.35210037979549,48.0,881961.0
3957,SOTCB,NJ,2017,25630.0,New Jersey,99.35210037979549,48.0,881961.0
3958,TEPRB,NJ,2017,401550.0,New Jersey,99.35210037979549,48.0,881961.0
3959,TETCB,NJ,2017,2089145.0,New Jersey,99.35210037979549,48.0,881961.0
3960,WDEXB,NJ,2017,0.0,New Jersey,99.35210037979549,48.0,881961.0
3961,WDPRB,NJ,2017,3044.0,New Jersey,99.35210037979549,48.0,881961.0
3962,WDTCB,NJ,2017,3044.0,New Jersey,99.35210037979549,48.0,881961.0
3963,WSTCB,NJ,2017,15938.0,New Jersey,99.35210037979549,48.0,881961.0
3964,WWPRB,NJ,2017,18982.0,New Jersey,99.35210037979549,48.0,881961.0
3965,WYTCB,NJ,2017,207.0,New Jersey,99.35210037979549,48.0,881961.0
3966,BDFDB,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3967,BDPRP,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3968,BFFDB,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3969,BFPRP,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3970,CLPRB,NM,2017,257710.0,New Mexico,49.62030346475078,47.0,5893114.0
3971,CLPRK,NM,2017,18.616,New Mexico,49.62030346475078,47.0,5893114.0
3972,CLPRP,NM,2017,13844.0,New Mexico,49.62030346475078,47.0,5893114.0
3973,COPRK,NM,2017,5.723,New Mexico,49.62030346475078,47.0,5893114.0
3974,EMFDB,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3975,ENPRP,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3976,GETCB,NM,2017,487.0,New Mexico,49.62030346475078,47.0,5893114.0
3977,HYTCB,NM,2017,1780.0,New Mexico,49.62030346475078,47.0,5893114.0
3978,NCPRB,NM,2017,57673.0,New Mexico,49.62030346475078,47.0,5893114.0
3979,NGMPB,NM,2017,1506770.0,New Mexico,49.62030346475078,47.0,5893114.0
3980,NGMPK,NM,2017,1.159,New Mexico,49.62030346475078,47.0,5893114.0
3981,NGMPP,NM,2017,1299732.0,New Mexico,49.62030346475078,47.0,5893114.0
3982,NUETB,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3983,PAPRB,NM,2017,986514.0,New Mexico,49.62030346475078,47.0,5893114.0
3984,PAPRP,NM,2017,172377.0,New Mexico,49.62030346475078,47.0,5893114.0
3985,REPRB,NM,2017,67408.0,New Mexico,49.62030346475078,47.0,5893114.0
3986,SOTCB,NM,2017,13076.0,New Mexico,49.62030346475078,47.0,5893114.0
3987,TEPRB,NM,2017,2818402.0,New Mexico,49.62030346475078,47.0,5893114.0
3988,TETCB,NM,2017,684366.0,New Mexico,49.62030346475078,47.0,5893114.0
3989,WDEXB,NM,2017,0.0,New Mexico,49.62030346475078,47.0,5893114.0
3990,WDPRB,NM,2017,9312.0,New Mexico,49.62030346475078,47.0,5893114.0
3991,WDTCB,NM,2017,9312.0,New Mexico,49.62030346475078,47.0,5893114.0
3992,WSTCB,NM,2017,423.0,New Mexico,49.62030346475078,47.0,5893114.0
3993,WWPRB,NM,2017,9735.0,New Mexico,49.62030346475078,47.0,5893114.0
3994,WYTCB,NM,2017,42330.0,New Mexico,49.62030346475078,47.0,5893114.0
3995,BDFDB,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
3996,BDPRP,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
3997,BFFDB,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
3998,BFPRP,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
3999,CLPRB,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4000,CLPRK,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4001,CLPRP,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4002,COPRK,NV,2017,5.723,Nevada,40.20696595463392,33.0,311016629.0
4003,EMFDB,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4004,ENPRP,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4005,GETCB,NV,2017,31876.0,Nevada,40.20696595463392,33.0,311016629.0
4006,HYTCB,NV,2017,16700.0,Nevada,40.20696595463392,33.0,311016629.0
4007,NCPRB,NV,2017,94965.0,Nevada,40.20696595463392,33.0,311016629.0
4008,NGMPB,NV,2017,3.0,Nevada,40.20696595463392,33.0,311016629.0
4009,NGMPK,NV,2017,1.039,Nevada,40.20696595463392,33.0,311016629.0
4010,NGMPP,NV,2017,3.0,Nevada,40.20696595463392,33.0,311016629.0
4011,NUETB,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4012,PAPRB,NV,2017,1637.0,Nevada,40.20696595463392,33.0,311016629.0
4013,PAPRP,NV,2017,286.0,Nevada,40.20696595463392,33.0,311016629.0
4014,REPRB,NV,2017,98128.0,Nevada,40.20696595463392,33.0,311016629.0
4015,SOTCB,NV,2017,43060.0,Nevada,40.20696595463392,33.0,311016629.0
4016,TEPRB,NV,2017,99768.0,Nevada,40.20696595463392,33.0,311016629.0
4017,TETCB,NV,2017,757955.0,Nevada,40.20696595463392,33.0,311016629.0
4018,WDEXB,NV,2017,0.0,Nevada,40.20696595463392,33.0,311016629.0
4019,WDPRB,NV,2017,2320.0,Nevada,40.20696595463392,33.0,311016629.0
4020,WDTCB,NV,2017,2320.0,Nevada,40.20696595463392,33.0,311016629.0
4021,WSTCB,NV,2017,843.0,Nevada,40.20696595463392,33.0,311016629.0
4022,WWPRB,NV,2017,3163.0,Nevada,40.20696595463392,33.0,311016629.0
4023,WYTCB,NV,2017,3329.0,Nevada,40.20696595463392,33.0,311016629.0
4024,BDFDB,NY,2017,0.0,New York,165.8301751576787,52.0,789556.0
4025,BDPRP,NY,2017,0.0,New York,165.8301751576787,52.0,789556.0
4026,BFFDB,NY,2017,21022.0,New York,165.8301751576787,52.0,789556.0
4027,BFPRP,NY,2017,3687.0,New York,165.8301751576787,52.0,789556.0
4028,CLPRB,NY,2017,0.0,New York,165.8301751576787,52.0,789556.0
4029,CLPRK,NY,2017,0.0,New York,165.8301751576787,52.0,789556.0
4030,CLPRP,NY,2017,0.0,New York,165.8301751576787,52.0,789556.0
4031,COPRK,NY,2017,5.723,New York,165.8301751576787,52.0,789556.0
4032,EMFDB,NY,2017,21022.0,New York,165.8301751576787,52.0,789556.0
4033,ENPRP,NY,2017,3687.0,New York,165.8301751576787,52.0,789556.0
4034,GETCB,NY,2017,1185.0,New York,165.8301751576787,52.0,789556.0
4035,HYTCB,NY,2017,277725.0,New York,165.8301751576787,52.0,789556.0
4036,NCPRB,NY,2017,330933.0,New York,165.8301751576787,52.0,789556.0
4037,NGMPB,NY,2017,11760.0,New York,165.8301751576787,52.0,789556.0
4038,NGMPK,NY,2017,1.032,New York,165.8301751576787,52.0,789556.0
4039,NGMPP,NY,2017,11395.0,New York,165.8301751576787,52.0,789556.0
4040,NUETB,NY,2017,441029.0,New York,165.8301751576787,52.0,789556.0
4041,PAPRB,NY,2017,1105.0,New York,165.8301751576787,52.0,789556.0
4042,PAPRP,NY,2017,193.0,New York,165.8301751576787,52.0,789556.0
4043,REPRB,NY,2017,447680.0,New York,165.8301751576787,52.0,789556.0
4044,SOTCB,NY,2017,13919.0,New York,165.8301751576787,52.0,789556.0
4045,TEPRB,NY,2017,901574.0,New York,165.8301751576787,52.0,789556.0
4046,TETCB,NY,2017,3776092.0,New York,165.8301751576787,52.0,789556.0
4047,WDEXB,NY,2017,0.0,New York,165.8301751576787,52.0,789556.0
4048,WDPRB,NY,2017,60164.0,New York,165.8301751576787,52.0,789556.0
4049,WDTCB,NY,2017,60164.0,New York,165.8301751576787,52.0,789556.0
4050,WSTCB,NY,2017,35562.0,New York,165.8301751576787,52.0,789556.0
4051,WWPRB,NY,2017,95725.0,New York,165.8301751576787,52.0,789556.0
4052,WYTCB,NY,2017,38105.0,New York,165.8301751576787,52.0,789556.0
4053,BDFDB,OH,2017,9117.0,Ohio,205.0608887296762,118.0,10274821.0
4054,BDPRP,OH,2017,1678.0,Ohio,205.0608887296762,118.0,10274821.0
4055,BFFDB,OH,2017,92214.0,Ohio,205.0608887296762,118.0,10274821.0
4056,BFPRP,OH,2017,16251.0,Ohio,205.0608887296762,118.0,10274821.0
4057,CLPRB,OH,2017,233560.0,Ohio,205.0608887296762,118.0,10274821.0
4058,CLPRK,OH,2017,24.614,Ohio,205.0608887296762,118.0,10274821.0
4059,CLPRP,OH,2017,9489.0,Ohio,205.0608887296762,118.0,10274821.0
4060,COPRK,OH,2017,5.723,Ohio,205.0608887296762,118.0,10274821.0
4061,EMFDB,OH,2017,83098.0,Ohio,205.0608887296762,118.0,10274821.0
4062,ENPRP,OH,2017,14573.0,Ohio,205.0608887296762,118.0,10274821.0
4063,GETCB,OH,2017,3435.0,Ohio,205.0608887296762,118.0,10274821.0
4064,HYTCB,OH,2017,2555.0,Ohio,205.0608887296762,118.0,10274821.0
4065,NCPRB,OH,2017,23060.0,Ohio,205.0608887296762,118.0,10274821.0
4066,NGMPB,OH,2017,2009410.0,Ohio,205.0608887296762,118.0,10274821.0
4067,NGMPK,OH,2017,1.122,Ohio,205.0608887296762,118.0,10274821.0
4068,NGMPP,OH,2017,1791359.0,Ohio,205.0608887296762,118.0,10274821.0
4069,NUETB,OH,2017,184997.0,Ohio,205.0608887296762,118.0,10274821.0
4070,PAPRB,OH,2017,114517.0,Ohio,205.0608887296762,118.0,10274821.0
4071,PAPRP,OH,2017,20010.0,Ohio,205.0608887296762,118.0,10274821.0
4072,REPRB,OH,2017,167037.0,Ohio,205.0608887296762,118.0,10274821.0
4073,SOTCB,OH,2017,2435.0,Ohio,205.0608887296762,118.0,10274821.0
4074,TEPRB,OH,2017,2709522.0,Ohio,205.0608887296762,118.0,10274821.0
4075,TETCB,OH,2017,3616508.0,Ohio,205.0608887296762,118.0,10274821.0
4076,WDEXB,OH,2017,0.0,Ohio,205.0608887296762,118.0,10274821.0
4077,WDPRB,OH,2017,36933.0,Ohio,205.0608887296762,118.0,10274821.0
4078,WDTCB,OH,2017,36933.0,Ohio,205.0608887296762,118.0,10274821.0
4079,WSTCB,OH,2017,14829.0,Ohio,205.0608887296762,118.0,10274821.0
4080,WWPRB,OH,2017,51762.0,Ohio,205.0608887296762,118.0,10274821.0
4081,WYTCB,OH,2017,14635.0,Ohio,205.0608887296762,118.0,10274821.0
4082,BDFDB,OK,2017,4644.0,Oklahoma,93.44516626771558,41.0,2449186.0
4083,BDPRP,OK,2017,855.0,Oklahoma,93.44516626771558,41.0,2449186.0
4084,BFFDB,OK,2017,4644.0,Oklahoma,93.44516626771558,41.0,2449186.0
